insee;nom;altitude;code_postal;longitude;latitude;pop99;surface;departement;region;indicatif
56074;Guénin;63;56150;-0.051981717007417;0.83613877243549;1227;28.90;56;BR;2
56075;Guer;40;56380;-0.03701068619932;0.83607086182769;5560;52.09;56;BR;2
56076;Guern;150;56310;-0.053891894266412;0.83830105950354;1398;47.00;56;BR;2
56077;Le_Guerno;71;56190;-0.041989707206198;0.8305003943546;582;9.88;56;BR;2
56078;Guidel;38;56520;-0.060887747972752;0.83409772577605;9156;52.41;56;BR;2
56079;Guillac;50;56800;-0.042993269528722;0.83620175619526;1092;22.05;56;BR;2
56080;Guilliers;86;56490;-0.041912142639449;0.83850951843787;1216;35.06;56;BR;2
56081;Guiscriff;197;56560;-0.063588155867388;0.8386500667644;2394;84.33;56;BR;2
56082;Helléan;50;56120;-0.043172658395275;0.83726835221183;306;7.95;56;BR;2
56083;Hennebont;33;56700;-0.057174069701176;0.83433527974527;13412;18.82;56;BR;2
56084;Le_Hézo;6;56450;-0.047177228759291;0.83052948938951;550;5.48;56;BR;2
56085;Hdic;14;56170;-0.050192755189913;0.82619040102545;117;2.39;56;BR;2
56086;Île-d'Houat;28;56170;-0.051555086923164;0.82711152186746;335;3.64;56;BR;2
56087;Île-aux-Moines;27;56780;-0.049766125105661;0.83058767945932;610;3.26;56;BR;2
56088;Île-d'Arz;19;56840;-0.048937095541887;0.83061191422525;231;3.10;56;BR;2
56089;Inguiniel;140;56240;-0.057256502859293;0.83737507839252;1890;51.54;56;BR;2
56090;Inzinzac-Lochrist;72;56650;-0.056989853855149;0.8350042658111;5395;45.02;56;BR;2
56091;Josselin;71;56120;-0.044447725829745;0.83698718897976;2419;4.46;56;BR;2
56092;Kerfourn;120;56920;-0.049383112606637;0.83850465816889;724;19.46;56;BR;2
56093;Kergrist;127;56300;-0.051540551889277;0.84032266508703;659;29.84;56;BR;2
56094;Kervignac;42;56700;-0.056485642559392;0.83362741152753;4113;39.40;56;BR;2
56096;Landaul;40;56690;-0.053654336135987;0.83336562279238;1343;18.03;56;BR;2
56097;Landévant;20;56690;-0.054420344489279;0.83365650656244;2123;22.67;56;BR;2
56098;Lanester;24;56600;-0.058332777801956;0.83365164629346;21897;16.18;56;BR;2
56099;Langoëlan;190;56160;-0.056461399471093;0.83988637272144;369;22.71;56;BR;2
56100;Langonnet;180;56630;-0.060994403413219;0.83960514291033;1918;86.09;56;BR;2
56101;Languidic;66;56440;-0.055031207064316;0.83483948271866;6489;105.57;56;BR;2
56102;Lanouée;90;56120;-0.045039197263095;0.83781137075811;1644;44.55;56;BR;2
56103;Lantillac;100;56120;-0.046241522949104;0.83702600455263;299;7.77;56;BR;2
56104;Lanvaudan;98;56240;-0.056941367678553;0.8360127383369;725;18.27;56;BR;2
56105;Lanvénégen;122;56320;-0.061789506801421;0.83771443169443;1180;30.41;56;BR;2
56106;Larmor-Baden;16;56870;-0.050532133458951;0.83057795892134;954;4.21;56;BR;2
56107;Larmor-Plage;10;56260;-0.059030908836965;0.83265296088468;8470;8.39;56;BR;2
56108;Larré;83;56230;-0.043861102181818;0.83274024598941;639;17.11;56;BR;2
56109;Lauzach;40;56190;-0.044365292671629;0.83102397182491;551;10.88;56;BR;2
56110;Lignol;144;56160;-0.057062562314097;0.83843195387113;859;38.63;56;BR;2
56111;Limerzel;40;56220;-0.041054018040765;0.83139728043071;1134;25.26;56;BR;2
56112;Lizio;144;56460;-0.044025931047348;0.83537278072695;737;16.89;56;BR;2
56113;Locmalo;150;56160;-0.055583883730723;0.83900400087327;886;24.21;56;BR;2
56114;Locmaria;48;56360;-0.053785234664753;0.82545829804178;705;20.90;56;BR;2
56115;Locmaria-Grand-Champ;83;56390;-0.048621956199957;0.83354012642281;733;14.11;56;BR;2
56116;Locmariaquer;8;56740;-0.051259342884111;0.83019492977756;1367;11.09;56;BR;2
56117;Locminé;90;56500;-0.049475233013218;0.83579455886458;3430;4.88;56;BR;2
56118;Locmiquélic;23;56570;-0.058230974308099;0.83295835888268;3945;3.72;56;BR;2
56119;Locoal-Mendon;20;56550;-0.05416823051902;0.83273052545142;2182;44.93;56;BR;2
56120;Locqueltas;90;56390;-0.048282594575675;0.83354984696079;1215;19.53;56;BR;2
56121;Lorient;5;56100;-0.058706086407759;0.83331229299155;59189;14.79;56;BR;2
56122;Loyat;57;56800;-0.041567929068555;0.83757867705785;1442;41.75;56;BR;2
56123;Malansac;86;56220;-0.040060159611462;0.83213903737331;1889;36.39;56;BR;2
56124;Malestroit;25;56140;-0.041611563298541;0.83444193934694;2472;5.90;56;BR;2
56125;Malguénac;200;56300;-0.053227689406979;0.83915433631681;1657;38.44;56;BR;2
56126;Marzan;50;56130;-0.040530419764509;0.82975863741197;1695;34.14;56;BR;2
56127;Mauron;80;56430;-0.039885626852709;0.83919308531066;3196;67.11;56;BR;2
56128;Melrand;60;56310;-0.054284589852712;0.83739445288945;1525;40.59;56;BR;2
56129;Ménéac;160;56490;-0.042925396371629;0.84019177071945;1690;69.06;56;BR;2
56130;Merlevenez;10;56700;-0.056422621348909;0.83314744332007;2294;17.77;56;BR;2
56131;Meslan;120;56320;-0.059850255313462;0.83765138135561;1193;38.74;56;BR;2
56132;Meucon;74;56890;-0.048229260613657;0.83282260424611;1268;5.75;56;BR;2
56133;Missiriac;80;56140;-0.040995848776893;0.83490246647843;914;13.43;56;BR;2
56134;Mohon;70;56490;-0.044025931047348;0.83867916179931;898;38.74;56;BR;2
56135;Molac;90;56230;-0.042440597023505;0.83306501848435;1007;28.60;56;BR;2
56136;Monteneuf;100;56380;-0.038518439011657;0.83552790986045;660;29.72;56;BR;2
56137;Monterblanc;100;56250;-0.046750582030284;0.83329777876361;1951;25.57;56;BR;2
56138;Monterrein;110;56800;-0.041165529589035;0.83565880422803;308;7.08;56;BR;2
56139;Montertelot;25;56800;-0.042227265336622;0.83567331845597;255;2.66;56;BR;2
56140;Moréac;121;56500;-0.049189188706198;0.83636174559774;2893;60.20;56;BR;2
56141;Moustoir-Ac;121;56500;-0.049431598783234;0.83523702609038;1476;33.95;56;BR;2
56142;Moustoir-Remungol;100;56500;-0.050663031987718;0.83770957142545;634;12.37;56;BR;2
56143;Muzillac;36;56190;-0.043269626587278;0.82998161057425;3805;38.04;56;BR;2
56144;Naizin;121;56500;-0.049373425358171;0.83757381678887;1524;41.33;56;BR;2
56145;Néant-sur-Yvel;66;56430;-0.040569202047885;0.83801010915446;851;32.57;56;BR;2
56146;Neulliac;120;56300;-0.05199627284725;0.84002698762699;1465;31.30;56;BR;2
56147;Nivillac;30;56130;-0.039822601481036;0.82963739700336;3192;55.87;56;BR;2
56148;Nostang;10;56690;-0.055593587623945;0.83340923205523;1088;17.27;56;BR;2
56149;Noyal-Muzillac;50;56190;-0.042833292609805;0.83063614899115;1920;49.17;56;BR;2
56150;Noyalo;15;56450;-0.046774825118581;0.83095612779613;666;6.98;56;BR;2
56151;Noyal-Pontivy;130;56920;-0.050250945259731;0.83892643630652;3285;53.45;56;BR;2
56152;Le_Palais;10;56360;-0.05501179927787;0.82633580962096;2457;17.73;56;BR;2
56153;Péaule;75;56130;-0.041092800324139;0.83045192482275;2206;39.19;56;BR;2
56154;Peillac;60;56220;-0.038673580628723;0.83274024598941;1649;24.61;56;BR;2
56155;Pénestin;5;56760;-0.043172658395275;0.82875023146522;1527;21.29;56;BR;2
56156;Persquen;140;56160;-0.055753564542863;0.83827675815859;352;20.06;56;BR;2
56157;Plaudren;110;56420;-0.046963897072408;0.83389892080068;1448;41.16;56;BR;2
56158;Plescop;50;56890;-0.048937095541887;0.83249297148218;3671;23.50;56;BR;2
56159;Pleucadeuc;69;56140;-0.041432178593178;0.83355956749877;1482;35.10;56;BR;2
56160;Pleugriffet;100;56120;-0.046842698275675;0.83758833101681;1124;38.61;56;BR;2
56161;Ploemel;30;56400;-0.053586458817703;0.83166878970384;2047;25.38;56;BR;2
56162;Ploemeur;37;56270;-0.059796917190255;0.833171678086;18304;39.97;56;BR;2
56163;Ploërdut;200;56160;-0.057367993601616;0.83929974491233;1312;76.27;56;BR;2
56164;Ploeren;50;56880;-0.050057021359293;0.83174635427059;3974;20.53;56;BR;2
56165;Ploërmel;80;56800;-0.041790931359146;0.83655083003515;7525;51.44;56;BR;2
56166;Plouay;83;56240;-0.058187340078115;0.83625994626508;4759;67.23;56;BR;2
56167;Plougoumelen;20;56400;-0.050900590118143;0.83171239896669;1762;22.04;56;BR;2
56168;Plouharnel;22;56340;-0.054318520189476;0.83074760228278;1700;18.92;56;BR;2
56169;Plouhinec;20;56680;-0.056723200689816;0.83245901617829;4143;37.10;56;BR;2
56170;Plouray;190;56770;-0.059113325350325;0.84029363663114;1144;39.30;56;BR;2
56171;Pluherlin;74;56220;-0.041209159657829;0.83244929564031;1098;35.46;56;BR;2
56172;Plumelec;160;56420;-0.046057302941887;0.8349219075544;2337;58.54;56;BR;2
56173;Pluméliau;110;56930;-0.05187991351356;0.83701628401467;3091;68.66;56;BR;2
56174;Plumelin;90;56500;-0.050343044860367;0.83534368569205;1785;31.41;56;BR;2
56175;Plumergat;50;56400;-0.050905442064753;0.83325896319072;2597;42.10;56;BR;2
56176;Pluneret;30;56400;-0.05159386920654;0.8320857075725;3714;27.13;56;BR;2
56177;Pluvigner;85;56330;-0.05255865340688;0.83384073073085;5428;83.02;56;BR;2
56178;Pontivy;59;56300;-0.051812036195276;0.83896039161042;13508;25.12;56;BR;2
56179;Pont-Scorff;40;56620;-0.059321805090595;0.83488309198151;2623;23.24;56;BR;2
56180;Porcaro;60;56380;-0.03832936705783;0.8361678674704;510;15.56;56;BR;2
56181;Port-Louis;10;56290;-0.058536405595618;0.83263358638774;2808;1.29;56;BR;2
56182;Priziac;166;56320;-0.059520580937645;0.83881012274591;986;45.84;56;BR;2
56183;Quelneuc;50;56910;-0.036007119715606;0.83468914727512;485;13.97;56;BR;2
56184;Questembert;100;56230;-0.042784810594398;0.83184329333426;5727;65.67;56;BR;2
56185;Quéven;55;56530;-0.059573898254906;0.83407349101013;8314;23.91;56;BR;2
56186;Quiberon;17;56170;-0.054381545561147;0.82871141589233;5073;9.20;56;BR;2
56187;Quily;70;56800;-0.043007829529745;0.83584788866541;239;5.25;56;BR;2
56188;Quistinic;120;56310;-0.054701532688499;0.8360999568626;1312;42.84;56;BR;2
56189;Radenac;105;56500;-0.0473323537316;0.83710836280935;825;21.72;56;BR;2
56190;Réguiny;117;56500;-0.047894750935987;0.83735077704757;1530;28.09;56;BR;2
56191;Réminiac;70;56140;-0.038940233794056;0.83530973038814;353;12.13;56;BR;2
56192;Remungol;90;56500;-0.050590306884013;0.83660415983597;863;27.09;56;BR;2
56193;Riantec;5;56670;-0.057775249188938;0.8327111509545;4765;14.39;56;BR;2
56194;Rieux;20;56350;-0.036744033033986;0.83074280859282;2781;27.65;56;BR;2
56195;La_Roche-Bernard;50;56130;-0.040098937733646;0.82937560826819;796;0.52;56;BR;2
56196;Rochefort-en-Terre;50;56220;-0.040738899504782;0.83249783175119;693;1.27;56;BR;2
56197;Le_Roc-Saint-André;35;56460;-0.042731472471189;0.8353824346859;861;9.97;56;BR;2
56198;Rohan;70;56580;-0.04804018865983;0.83896039161042;1521;23.49;56;BR;2
56199;Roudouallec;170;56110;-0.064887466390157;0.83995421675021;700;24.90;56;BR;2
56200;Ruffiac;54;56140;-0.039778967251052;0.83458248767347;1311;36.91;56;BR;2
56201;Le_Saint;160;56110;-0.062201597690595;0.83930460518131;696;31.33;56;BR;2
56202;Saint-Abraham;60;56140;-0.041999411099419;0.83524181978034;456;6.74;56;BR;2
56203;Saint-Aignan;80;56480;-0.052597435690254;0.84094810846903;629;27.63;56;BR;2
56204;Saint-Allouestre;105;56500;-0.047492347295275;0.8361969625053;532;16.69;56;BR;2
56205;Saint-Armel;10;56450;-0.047274180306538;0.83028221488228;707;7.70;56;BR;2
56206;Saint-Avé;51;56890;-0.047763848246031;0.83235721684563;8303;26.24;56;BR;2
56207;Saint-Barthélemy;90;56150;-0.05312588591312;0.83646361150945;1050;22.18;56;BR;2
56208;Saint-Brieuc-de-Mauron;90;56430;-0.041160677642423;0.83931911940925;332;15.02;56;BR;2
56209;Sainte-Brigitte;216;56480;-0.05456578221312;0.8406184757051;166;17.78;56;BR;2
56210;Saint-Caradec-Trégomel;173;56540;-0.058468528277335;0.83843195387113;444;16.16;56;BR;2
56211;Saint-Congard;10;56140;-0.040414077075576;0.83374865193616;637;21.80;56;BR;2
56212;Saint-Dolay;43;56130;-0.03757306259776;0.82981196721281;1977;48.98;56;BR;2
56213;Saint-Gérand;130;56920;-0.050381843788497;0.8396536790212;891;18.27;56;BR;2
56214;Saint-Gildas-de-Rhuys;36;56730;-0.049514015296593;0.82904111523529;1436;15.46;56;BR;2
56215;Saint-Gonnery;130;56920;-0.04919404065281;0.83992032802535;943;16.63;56;BR;2
56216;Saint-Gorgon;81;56350;-0.03897901607743;0.83163969466893;346;5.76;56;BR;2
56218;Saint-Gravé;79;56220;-0.039749872216143;0.83296807942066;643;15.84;56;BR;2
56219;Saint-Guyomard;96;56460;-0.043832007146908;0.83392315556659;810;19.87;56;BR;2
56220;Sainte-Hélène;20;56700;-0.055903875019263;0.83287114035698;906;10.65;56;BR;2
56221;Saint-Jacut-les-Pins;53;56220;-0.038620263311462;0.83225541751296;1552;22.70;56;BR;2
56222;Saint-Jean-Brévelay;98;56660;-0.047472956153588;0.83505766219097;2368;41.75;56;BR;2
56223;Saint-Jean-la-Poterie;50;56350;-0.037083394658269;0.83138276620276;1337;8.31;56;BR;2
56224;Saint-Laurent-sur-Oust;10;56140;-0.040452859358951;0.8341364747699;271;3.88;56;BR;2
56225;Saint-Léry;60;56430;-0.039337785488156;0.83932397967825;164;1.63;56;BR;2
56226;Saint-Malo-de-Beignon;65;56380;-0.037476094405757;0.83700656347669;385;3.50;56;BR;2
56227;Saint-Malo-des-Trois-Fontaines;70;56490;-0.043080537988694;0.83798108069858;498;16.03;56;BR;2
56228;Saint-Marcel;60;56140;-0.042207874194935;0.83434979397322;854;13.02;56;BR;2
56229;Saint-Martin;10;56200;-0.039289299311559;0.83331229299155;1281;28.08;56;BR;2
56230;Saint-Nicolas-du-Tertre;60;56910;-0.038741457947006;0.83431583866932;454;13.34;56;BR;2
56231;Saint-Nolff;84;56250;-0.046241522949104;0.83258505027689;3300;25.94;56;BR;2
56232;Saint-Perreux;15;56350;-0.03678281531736;0.83209056784148;1041;6.21;56;BR;2
56233;Saint-Philibert;10;56470;-0.052355025613219;0.83052462912051;1258;7.33;56;BR;2
56234;Saint-Pierre-Quiberon;10;56510;-0.054604564496496;0.82936595430925;2165;7.81;56;BR;2
56236;Saint-Servant;70;56120;-0.043817467951832;0.83627938734104;810;22.53;56;BR;2
56237;Saint-Thuriau;100;56300;-0.051458118731161;0.83805378499633;1848;21.55;56;BR;2
56238;Saint-Tugdual;180;56540;-0.05828429162536;0.83950820384664;398;20.26;56;BR;2
56239;Saint-Vincent-sur-Oust;60;56350;-0.037437312122383;0.83249783175119;1096;16.01;56;BR;2
56240;Sarzeau;28;56370;-0.048326228805661;0.82949684867683;6143;59.70;56;BR;2
56241;Sauzon;30;56360;-0.056194750466949;0.8267866827935;835;22.69;56;BR;2
56242;Séglien;223;56160;-0.055099067737842;0.83964395848322;709;38.39;56;BR;2
56243;Séné;10;56860;-0.047734753211121;0.83111125692963;7868;21.74;56;BR;2
56244;Sérent;70;56460;-0.043720499759828;0.83467949331618;2716;60.39;56;BR;2
56245;Silfiac;270;56480;-0.055108771631063;0.8403712011979;445;22.52;56;BR;2
56246;Le_Sourn;106;56300;-0.052185344801077;0.83851917239683;1843;16.11;56;BR;2
56247;Sulniac;120;56250;-0.044830717522824;0.83209542811046;2209;28.12;56;BR;2
56248;Surzur;25;56450;-0.045882770183134;0.83038401421495;2434;59.10;56;BR;2
56249;Taupont;78;56800;-0.042527861322285;0.83705017273954;1908;30.56;56;BR;2
56250;Théhillac;20;56130;-0.036821593439546;0.83027249434432;512;14.44;56;BR;2
56251;Theix;10;56450;-0.046212444558951;0.83126152579413;5029;47.49;56;BR;2
56252;Le_Tour-du-Parc;12;56370;-0.046188201470654;0.82946775364192;741;9.95;56;BR;2
56253;Tréal;90;56140;-0.038770552981915;0.83493642178234;672;19.26;56;BR;2
56254;Trédion;83;56250;-0.045208878075235;0.83415584926684;888;25.85;56;BR;2
56255;Treffléan;110;56250;-0.045587021982892;0.83219722744313;1445;18.53;56;BR;2
56256;Tréhorenteuc;92;56430;-0.039827436782892;0.83791317009078;117;5.40;56;BR;2
56257;La_Trinité-Porhoët;80;56710|56490;-0.044389535759928;0.83948882934972;816;12.76;56;BR;2
56258;La_Trinité-sur-Mer;28;56470;-0.052849545499323;0.83053914334845;1530;6.42;56;BR;2
56259;La_Trinité-Surzur;23;56190;-0.045184634986938;0.8308348873875;571;2.41;56;BR;2
56260;Vannes;10;56000;-0.048180791081818;0.83173663373261;51759;33.24;56;BR;2
56261;La_Vraie-Croix;110;56250;-0.044355605423164;0.83235235657663;1068;16.73;56;BR;2
56262;Bono;20;56400;-0.051443579536086;0.83147970526645;1859;6.28;56;BR;2
56263;Sainte-Anne-d'Auray;50;56400;-0.051535699942667;0.83258991054587;1844;5.01;56;BR;2
56264;Kernascléden;100;56540;-0.057935226107856;0.83788893532485;355;9.27;56;BR;2
57001;Aboncourt;200;57920;0.11075084127042;0.8597637410446;346;5.89;57;LO;3
57002;Aboncourt-sur-Seille;210;57590;0.11060539106301;0.85202126596547;64;3.62;57;LO;3
57003;Abreschviller;300;57560;0.12383595871376;0.84889904248248;1285;41.29;57;LO;3
57004;Achain;250;57340;0.11506568654618;0.85369872455708;95;4.78;57;LO;3
57006;Achen;270;57410|57412;0.12539220186389;0.85598218545474;938;11.92;57;LO;3
57007;Adaincourt;230;57580;0.11236527449036;0.8553082725409;107;3.41;57;LO;3
57008;Adelange;260;57380;0.11540504817046;0.85531799307889;208;5.90;57;LO;3
57009;Ajoncourt;190;57590;0.10976667008958;0.85250123417293;91;3.47;57;LO;3
57010;Alaincourt-la-Côte;290;57590;0.11064417334638;0.85344658978087;91;4.15;57;LO;3
57011;Albestroff;240;57670;0.11964232055711;0.85403321759;639;19.06;57;LO;3
57012;Algrange;236;57440;0.10552454575633;0.86152362447196;6198;6.84;57;LO;3
57013;Alsting;266;57520|57515;0.1221730476396;0.85832383642223;2664;5.76;57;LO;3
57014;Altrippe;260;57660;0.11904599717715;0.85572039671959;404;4.89;57;LO;3
57015;Altviller;270;57730;0.11748490208041;0.85647187420018;534;4.87;57;LO;3
57016;Alzing;240;57320;0.1143917902771;0.86008371984958;399;4.61;57;LO;3
57017;Amanvillers;330;57111|57865;0.10546637233126;0.8581153774879;1934;9.77;57;LO;3
57018;Amelécourt;220;57170;0.11348518366301;0.85241880933719;117;7.63;57;LO;3
57019;Amnéville;163;57360;0.10720684797217;0.8596958304368;9314;10.18;57;LO;3
57020;Ancerville;230;57580;0.11152168492556;0.85573491094753;266;5.21;57;LO;3
57021;Ancy-sur-Moselle;190;57130;0.10574270858387;0.85619550465805;1475;9.19;57;LO;3
57022;Angevillers;373;57440;0.10546152038465;0.86196963737551;1185;8.76;57;LO;3
57024;Antilly;190;57640;0.10904429596627;0.85861958046128;107;4.69;57;LO;3
57025;Anzeling;210;57320;0.11287432108797;0.85980735030745;379;5.71;57;LO;3
57026;Apach;170;57480;0.1113229132397;0.86328830158927;813;3.44;57;LO;3
57027;Arraincourt;240;57380;0.11400877777807;0.85476046030467;114;4.73;57;LO;3
57028;Argancy;170;57640;0.10825889647129;0.85863895495821;1103;11.30;57;LO;3
57029;Arriance;240;57580;0.11336883681288;0.8555264520132;226;6.87;57;LO;3
57030;Arry;300;57680;0.10575724777895;0.85517737817333;407;6.95;57;LO;3
57031;Ars-Laquenexy;230;57530;0.10945153490884;0.85682088146103;741;6.28;57;LO;3
57032;Ars-sur-Moselle;170;57130;0.10602389678309;0.85654943876694;5001;11.53;57;LO;3
57033;Arzviller;300;57400|57405;0.12502374520469;0.85029533784202;516;5.12;57;LO;3
57034;Aspach;300;57790;0.1214894058654;0.84919485310058;36;4.12;57;LO;3
57035;Assenoncourt;220;57810|57260;0.11860489447684;0.85123583318097;119;16.93;57;LO;3
57036;Attilloncourt;200;57170;0.11130352209801;0.8514782474192;94;3.30;57;LO;3
57037;Aube;230;57580;0.11063933804453;0.85569130168468;203;5.32;57;LO;3
57038;Audun-le-Tiche;307;57390;0.10393435562468;0.86338044696299;5757;15.49;57;LO;3
57039;Augny;200;57176|57685;0.10683839131298;0.8562439741899;1738;14.87;57;LO;3
57040;Aulnois-sur-Seille;200;57590;0.11022239520874;0.85294238680751;249;5.07;57;LO;3
57041;Aumetz;385;57710;0.1037743662222;0.8625368906877;2225;10.46;57;LO;3
57042;Avricourt;260;57810;0.11876965260216;0.8491123616858;647;10.47;57;LO;3
57043;Ay-sur-Moselle;160;57300;0.10830738264789;0.85943890197063;1525;4.72;57;LO;3
57044;Azoudange;240;57810;0.11887631220382;0.85066378617883;106;15.92;57;LO;3
57045;Bacourt;280;57590;0.11180287312478;0.85392655798834;109;3.98;57;LO;3
57046;Baerenthal;200;57230;0.13120027324048;0.85477983480159;702;39.22;57;LO;3
57047;Bambiderstroff;300;57690;0.11505594104107;0.85698093744255;901;11.12;57;LO;3
57048;Bannay;220;57220;0.11289855585389;0.85743660430506;71;4.14;57;LO;3
57049;Le_Ban-Saint-Martin;170;57050;0.10726987334384;0.85739299504221;4293;1.58;57;LO;3
57050;Barchain;290;57830;0.12148462049782;0.85010139313563;99;1.71;57;LO;3
57051;Baronville;280;57340;0.11534202279879;0.85407689343187;346;6.18;57;LO;3
57052;Barst;290;57450;0.11924476886301;0.85640396359238;483;5.83;57;LO;3
57053;Bassing;240;57260;0.11871631447895;0.85292301231056;142;6.34;57;LO;3
57054;Baudrecourt;230;57580;0.11257373342468;0.85456651559828;172;5.04;57;LO;3
57055;Bazoncourt;240;57530;0.11113383712468;0.85608398478742;469;13.13;57;LO;3
57056;Bébing;280;57830;0.12211487421454;0.85015472293646;167;9.75;57;LO;3
57057;Béchy;270;57580;0.11134230438139;0.85496405897;523;9.63;57;LO;3
57058;Behren-lès-Forbach;300;57460;0.12119858035199;0.85808142218401;10073;5.61;57;LO;3
57059;Bellange;240;57340;0.11476024693629;0.85348054508478;44;3.83;57;LO;3
57060;Bénestroff;250;57670;0.11796972223448;0.85353387488562;516;9.53;57;LO;3
